,name,date,votes,all_votes,winner,win_difference
9062,the biological differences between mekkan's main species(and windstraw's),2020-12-13 22:19:43.860078824+00:00,6,24,False,0
346,ms. nibbly sleeping on karens face like a kitten,2017-06-05 00:01:40.606949578+00:00,6,35,False,0
6614,"maren sandiego steals a kiss from a surprised agent sythe after a close escape from a temple, hiding the fact that she stole the priceless jade squirrel",2020-04-12 23:58:02.835450050+00:00,6,27,False,0
11592,both teams get together to play a friendly game of strip poker. it doesn’t go as planned. ,2021-09-20 04:37:55.119177726+00:00,6,31,False,0
1041,renamon either posing for eric or threatening to punch him over a portrait of her.,2017-09-24 22:44:39.598511145+00:00,6,48,False,0
1130,a female flying fox keidran for halloween. ,2017-10-08 22:28:37.419139646+00:00,6,46,False,0
1147,a human solider tries to romance a basitin but doesn't know there modest ways.,2017-10-08 23:35:18.120786584+00:00,6,39,False,0
990,lt alice reed having a night off at the edinmire tavern.,2017-09-18 00:20:58.303190348+00:00,6,44,False,0
1238,eric convinces iris and her friend to pose for a painting. (the tigresses from page 900),2017-10-22 22:18:03.917222648+00:00,6,44,False,0
11285,the female wolf from the notable civilizations sketch invites the human male out for a drink at the bar. the tigress interrupts and insists she be a better choice.,2021-09-05 23:04:33.826362502+00:00,6,25,False,0
6512,the templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-04-06 01:02:45.308093729+00:00,6,21,False,0
404,the girls as the cast from shantae: half-genie hero!,2017-06-11 19:51:32.157282077+00:00,6,43,False,0
3730,how alabaster stole christmas,2018-12-23 22:35:55.329903608+00:00,6,40,False,0
1262,group a as a party from darkest dungeon,2017-10-22 23:24:37.735654731+00:00,6,27,False,0
5822,candle-lit dinner with sythe and catmaren (like scene from “magical mishaps” page 15 frame 1).,2020-01-05 23:11:47.662419466+00:00,6,22,False,0
10746,scarlett complaining that the if she had a nickel for every time she lost a bet to wear the collar she'd have two nickels. ,2021-06-13 23:15:44.876760374+00:00,6,16,False,0
11964,cassidy and human are watching a movie,2021-11-14 22:12:52.156335557+00:00,6,35,False,0
9027,the biological differences of mekkan's main species (and windstraw's),2020-12-07 03:24:00.506600623+00:00,6,28,False,0
1183,shenanigans of a human solider trying to romance a bastian despite not knowing there modesty rules.,2017-10-16 21:26:56.478240883+00:00,6,29,False,0
2992,renamon walking away after beating up eric for a portrait he did of her.,2018-08-13 01:00:25.682980110+00:00,5,30,False,0
3109,sealeen spikes edinmire's water with her transformation potions.,2018-09-09 21:26:08.315053700+00:00,5,47,False,0
1110,adira turns the tavern into a maid cafe and has some cast to help run it.,2017-10-08 21:15:16.396712793+00:00,5,41,False,0
1272,twokinds characters playing hide and seek!,2017-10-23 00:48:23.629941579+00:00,5,47,False,0
1176,adira turns the tavern into a maid café,2017-10-16 21:26:56.478240883+00:00,5,27,False,0
10173,continuation from the x-com snake lady and her soldier <3,2021-04-11 23:11:25.683055885+00:00,5,25,False,0
9002,the twokinds gang tries to put on a living nativity christmas pageant but it goes horribly wrong.,2020-12-07 02:23:10.770393248+00:00,5,25,False,0
12021,sythe and nibbly as doomguy and his pet rabbit daisy (alive),2021-11-15 02:19:22.778723592+00:00,5,27,False,0
4656,snow leopard,2019-05-05 19:50:41.060852200+00:00,5,8,False,0
2374,twokinds characters as pokémon or pokémon characters,2018-05-06 20:29:57.780523624+00:00,5,37,False,0
5454,the explorers arrive at a tiger village and receive a warm welcome from the locals,2019-11-18 00:26:53.059263870+00:00,5,15,False,0
11239,good morning madelyn,2021-07-19 00:38:39.758861199+00:00,5,19,False,0
10804,sythe druid of the forest (with nibbly),2021-06-14 01:34:25.903494133+00:00,5,24,False,0
2227,sythe as a reluctant squirrel mascot for nibbly world.,2018-04-09 00:36:44.274857242+00:00,5,47,False,0
7907,saleen takes lynn to the beach,2020-08-17 01:32:16.465017837+00:00,5,22,False,0
1236,darkest dungeon at the legacy estate.,2017-10-22 20:13:43.642304198+00:00,5,57,False,0
4380,sythe as a half-human and half-keidran,2019-03-17 20:09:07.409515805+00:00,5,62,False,0
9297,chibi nibbly ,2021-01-04 02:08:00.674678149+00:00,5,21,False,0
3048,nibbly meets scarlet (sequential art),2018-08-19 23:29:28.163445356+00:00,5,41,False,0
4795,red grabs keidran maren's tail!,2019-05-13 01:19:50.884795336+00:00,5,19,False,0
2419,wolf red’s primal instincts kick in and he chases his tail,2018-05-06 23:11:32.356055299+00:00,5,41,False,0
6826,"nibbly claims the role of grand templar, free nuts for all!",2020-05-04 01:06:05.812567066+00:00,5,15,False,0
5352,"dogs and wolf keidran recreating the famous ""dogs playing poker"" painting",2019-11-11 00:21:52.783873324+00:00,5,16,False,0
6852,human explorers visit the western basitin territory and try to establish a trade agreement with them. offering gifts to one another for a long friendships.,2020-05-10 21:14:35.571780651+00:00,5,19,False,0
9873,"choosing the ""flirt"" option when you meet sahari, the sphinx in the maze ",2021-02-22 04:02:39.443224837+00:00,5,21,False,0
5975,a husky keidran in a wintry forest.,2020-01-27 00:11:23.820671070+00:00,5,18,False,0
2511,seeing the twokinds cast attending a convention wearing lanyards and badges.,2018-05-13 22:53:12.674989144+00:00,5,38,False,0
10234,"mary silverlock, as a young adult in her prime, turns into a snow wolf keidran in her private quarters, to test out the spell out of morbid curiosity.",2021-04-18 21:05:15.593667017+00:00,5,33,False,0
4068,landscape sketch of wander riding agro through the forbidden lands from shadow of the colossus,2019-02-10 22:39:46.872481557+00:00,5,36,False,0
11340,sythe and maren reenacting the ballroom scene from beauty and the beast.,2021-09-06 02:52:27.459815576+00:00,5,25,False,0
1410,group b theater rehearsal with red as the director,2017-11-13 01:14:08.871207510+00:00,5,23,False,0
1846,"the female heroine from ""the halfkind"" returns!",2018-02-11 21:14:20.793227857+00:00,5,46,False,0
4036,maren discovers magic and is drunk with power,2019-02-04 01:17:02.954275290+00:00,5,46,False,0
1820,wrinry being chased by sivil because she is in trouble.,2018-02-04 23:29:05.258333886+00:00,5,32,False,0
5002,world war ii pin-up maren as sexy french maquis resistance freedom fighter,2019-08-18 22:15:28.790691752+00:00,5,16,False,0
11544,"pirate queen jenny posing for an ad for western basitin rum. she has one foot on a short keg, leaning slightly on that leg and her cutlass at shoulder arms.",2021-09-20 00:07:54.659111387+00:00,5,28,False,0
1493,nibbly rocking out to some metal. \m/,2017-12-10 21:15:21.171180463+00:00,5,54,False,0
3604,the human explorer attempts to gift the snow leopard keidran a new tail.,2018-12-09 22:36:28.719014969+00:00,5,36,False,0
10619,portrait of karen with an endearing smile,2021-06-07 00:01:38.061988710+00:00,5,21,False,0
2889,sealeen spikes edinmires water w/ her transformation potions,2018-08-05 22:05:53.729460283+00:00,5,52,False,0
2888,terry crews & muscle head basitin general from comic 483 advertise for ol' basitin spice.,2018-08-05 22:05:53.729460283+00:00,5,47,False,0
8060,biological/anatomical differences between the species (height/age and such),2020-09-06 20:25:23.899802380+00:00,5,21,False,0
4094,"eric ""studies"" chimera to see what kind of kiedran she actually is, and he also adds a new painting to his collection",2019-02-11 01:08:40.685167559+00:00,5,61,False,0
10657,madelyn meets a western version of her self. then passes out from shock of her au versions lack of modesty.,2021-06-07 02:22:39.990393840+00:00,5,32,False,0
1935,ms. nibbly sleeping on karen's face like a kitten,2018-02-18 21:37:15.105538262+00:00,5,43,False,0
11500,notable civilizations: wolf girl asks human for a date!,2021-09-19 21:52:28.559173218+00:00,5,34,False,0
10650,"the female northern basitin brings back her catches, and the injured wolf back to her place with the other northern basitins jokingly say ""can't wait to have wolf tonight!"" the wolf looking vary worried.",2021-06-07 02:22:39.990393840+00:00,5,33,False,0
6927,good morning vivian (bloodline),2020-05-11 00:44:10.222954210+00:00,5,14,False,0
1950,karen takes fem fur red shopping... much to red's dismay,2018-02-18 22:51:17.237831327+00:00,5,45,False,0
1952,karaoke night on the na'rella. who's the best singer,2018-02-18 22:51:17.237831327+00:00,5,46,False,0
6217,"landen and madelyn accidentally make a coffee so strong, it turns into a coffee elemental.",2020-03-08 21:21:14.568796233+00:00,5,13,False,0
6619,good morning karen (viewer has been kicked out of the bed by a sleeping karen),2020-04-12 23:58:02.835450050+00:00,5,16,False,0
4665,"a tigress noble joins two male human cartographers map out the tiger territory, similar to lewis and clark with sacajawea. possible journal entry of the human explorers.",2019-05-05 20:18:00.980282848+00:00,5,27,False,0
1742,"the team is playing uno, and one of them cheats.",2018-01-21 22:42:50.277799730+00:00,5,56,False,0
6812,sealeen helps windstraw to brew very special beer.,2020-05-04 00:06:57.152187286+00:00,5,17,False,0
6048,adira balancing the books for riftwall,2020-02-16 23:59:36.758197785+00:00,5,24,False,0
10387,swap au - tracy's evil smoke hallucination having a complete freak-out about the pregnancy.,2021-05-16 23:50:43.445349639+00:00,5,26,False,0
1780,"realise a lizard tribe, suitable being adaptable in the twokinds universe.",2018-01-22 00:38:06.889946547+00:00,5,28,False,0
6442,eric finds a dangerous device: a tail-lifting remote,2020-03-23 00:33:56.915242828+00:00,5,14,False,0
4021,"sythe & nibbs fix a sink but the instructions were unclear, nibbs got stuck in the drain pipe",2019-02-03 23:20:20.801498166+00:00,5,49,False,0
6154,the explorers enjoy watching the tiger tribe ceremonial party celebrating the new year. with some of the tigers wanting them to join in.,2020-02-23 22:46:34.755861565+00:00,5,20,False,0
3093,the basitin generals dressed as british field marshalls from wwii.,2018-09-09 20:08:52.588153210+00:00,5,32,False,0
3068,"the human explorer hugs one of the snow leopard's fluffy tails, causing a minor diplomatic incident",2018-09-02 20:38:07.362256640+00:00,5,46,False,0
10921,"the trials of scarlet - the newly floofed keidran is going through her first ""season"", and has barricaded themselves in their bedroom. meanwhile, sythe tries to deliver their new clothes.",2021-06-21 03:57:26.646072361+00:00,5,23,False,0
9997,good morning stilt-wolf,2021-03-22 02:44:11.121138440+00:00,5,28,False,0
9990,"basitin evolution: basitin variants inspired by jolteon, flareon and vaporeon.  ",2021-03-22 02:44:11.121138440+00:00,5,31,False,0
1550,"lt. alice reed as santa clause, bringing the gift of justice.",2017-12-17 21:42:52.961444431+00:00,5,38,False,0
4571,a tigress noble helps guide two male human cartographers thought a expedition into tiger territory to map out the region. like lewis and clark with sacajawea!,2019-04-15 01:10:36.200149732+00:00,5,44,False,0
11371,au: tom‘s pizza delivery redrawing of page 68 but instead of absolute chaos the characters (including tom) enjoy a nice large pizza with extra anch-,2021-09-06 04:00:32.176678542+00:00,5,20,False,0
2921,"frankenstein monster w/ different body parts oft all wolf,tiger,fox,dragon,basitin & etc",2018-08-06 01:56:26.910131754+00:00,5,32,False,0
4766,tavern master drink off: maren vs. adira.,2019-05-12 22:14:07.785821501+00:00,5,23,False,0
5691,"sequel of ""wedding nightmares"": maren sighs in relief but then turns her head and sees that sythe is lying in bed with her. maren wakes up screaming again.",2019-12-09 02:50:20.837453300+00:00,5,17,False,0
1484,"snowball fight! after sealeen beans him, landen strikes back.",2017-12-10 21:15:21.171180463+00:00,5,43,False,0
11343,"the female northern basitin brings back the injured wolf back to her place with the other northern basitins jokingly say ""can't wait to have wolf tonight!"" the wolf looking vary worried.",2021-09-06 02:52:27.459815576+00:00,5,21,False,0
1773,wrinry meeting seraphina.,2018-01-22 00:38:06.889946547+00:00,5,41,False,0
2906,happy families au: a proud euchre & mary play w/ their new daughter.,2018-08-06 00:29:26.704196201+00:00,5,41,False,0
9366,snep daddy daki (the big snep from the holiday with the sneps sketch),2021-01-10 21:09:37.664629091+00:00,5,24,False,0
7985,dark archmage maren.,2020-08-23 23:15:50.064954856+00:00,5,24,False,0
3503,grand templar sealeen,2018-11-25 21:01:21.296392750+00:00,5,47,False,0
471,nibbly (keidranized) sleeping with a scythe plushie,2017-06-18 19:48:52.353494855+00:00,5,63,False,0
813,eric gets to draw merie the mermaid,2017-08-20 21:58:45.374652064+00:00,5,59,False,0
489,group a relaxing at the beach,2017-06-18 22:38:32.212413682+00:00,5,60,False,0
11613,good morning brutus,2021-10-03 21:44:52.285205523+00:00,5,26,False,0
3529,"magic karaoke night at the estate, who is the best? who is the worst? and who sings death metal? ",2018-11-25 22:27:43.013983410+00:00,5,32,False,0
7247,good morning lioness saria,2020-06-14 21:28:16.028799488+00:00,5,23,False,0
410,euchre's flawless transformation,2017-06-11 19:51:32.157282077+00:00,5,49,False,0
2155,"sealeen tries to use her potions to brew coffee for landen, but it goes horribly wrong.",2018-03-18 22:53:24.968323938+00:00,5,50,False,0
9560,"due to the tavern doing poorly, amelia can't really pay windstraw with money, so she instead pays her with petting :)",2021-02-07 21:06:07.737048811+00:00,5,30,False,0
5877,[cosplay] maren as carmen sandiego.,2020-01-12 23:43:53.415429989+00:00,5,20,False,0
8390,remus and romulus as the mario brothers ,2020-10-04 23:21:45.723275227+00:00,5,18,False,0
955,wrinry getting her wings back.,2017-09-17 20:40:38.154259226+00:00,5,45,False,0
11138,"adventures of the potato sack, pt 1: after sinking into the ship, the potatoes washes ashore on a distant island.",2021-07-12 03:05:26.225450831+00:00,5,20,False,0
9008,"captain jenny boards a ship with her new first mate, brutus",2020-12-07 02:23:10.770393248+00:00,5,25,False,0
577,kindred from league of legends,2017-07-09 21:04:25.070688461+00:00,5,42,False,0
3770,"sythe and maren, sipping hot cocoa riding in a one horse open sleigh through a city park.  ",2018-12-24 01:00:52.209421607+00:00,5,37,False,0
1039,eric convinces iris and her friend to pose for a painting. (the tigresses from page 900),2017-09-24 22:44:39.598511145+00:00,5,49,False,0
6562,anthro nibbs selling acorns form a long coat,2020-04-12 21:15:43.047868213+00:00,5,28,False,0
3502,main four enjoy a warm bonfire one evening,2018-11-25 21:01:21.296392750+00:00,5,46,False,0
3491,what if: sealeen & lynn family portrait,2018-11-19 01:53:09.832420605+00:00,5,31,False,0
3830,what if: sealeen & lynn family portrait,2019-01-06 23:48:13.341432161+00:00,5,39,False,0
9708,redraw of old character concept: stilt wolf,2021-02-14 23:56:45.059357751+00:00,5,29,False,0
11122,"sequel to wolf mary: young mary silverlock gets caught by another templar in her keidran transformation while disrobed and feeling her fur. not being recognized and mistaken for an actual keidran, mary's kicked out before she can explain, left without clothes and unable to change back.",2021-07-12 01:05:02.860244236+00:00,5,22,False,0
